device_id,device_type,data_type,data_size_kb,sampling_rate_hz,encryption_algorithm,key_size_bits,key_rotation_days,data_age_years,expected_retention_years,confidentiality_level,regulatory_requirement,access_frequency,risk_label,compliance_score,device_uptime_days
industrial_monitor_07290,industrial_monitor,vibration,112.13,42.64,ECC-384,384,365,7.72,13.4,high,"ISO27001, NIST",weekly,medium,0.7619180355659928,1662
health_monitor_07291,health_monitor,blood_pressure,39.44,9.246,ECC-256,256,30,1.03,24.8,critical,"HIPAA, GDPR",daily,critical,0.9994483271795953,1855
location_tracker_07292,location_tracker,gps_coordinates,45.79,0.743,ECC-256,256,180,3.53,5.2,high,"GDPR, CCPA",rarely,high,0.7372001840875142,2758
health_monitor_07293,health_monitor,temperature,83.01,9.748,ECC-256,256,1825,7.66,14.3,critical,"HIPAA, GDPR",weekly,critical,0.7918623135712227,171
health_monitor_07294,health_monitor,temperature,40.37,3.873,ECC-256,256,730,4.99,10.9,critical,"HIPAA, GDPR",weekly,critical,0.9034811245607787,1933
location_tracker_07295,location_tracker,gps_coordinates,47.57,0.495,ECC-384,384,30,3.13,3.5,high,"GDPR, CCPA",monthly,medium,0.7670103984342711,2329
location_tracker_07296,location_tracker,gps_coordinates,55.36,0.951,RSA-2048,2048,1825,5.3,7.6,high,"GDPR, CCPA",daily,high,0.7336695285373247,3414
smart_home_sensor_07297,smart_home_sensor,temperature,17.69,0.605,RSA-2048,2048,365,0.92,1.0,low,GDPR,weekly,low,0.8157740591624586,1583
smart_home_sensor_07298,smart_home_sensor,temperature,10.67,0.714,RSA-2048,2048,365,4.16,2.6,low,GDPR,daily,medium,0.968637525112134,945
industrial_monitor_07299,industrial_monitor,vibration,96.77,71.532,RSA-2048,2048,365,3.69,6.9,high,"ISO27001, NIST",daily,high,0.873153906863611,228
smart_home_sensor_07300,smart_home_sensor,door_status,25.11,0.179,ECC-256,256,90,0.69,3.1,low,GDPR,hourly,medium,0.9237143066087359,827
location_tracker_07301,location_tracker,altitude,23.82,0.156,ECC-256,256,730,6.41,10.0,high,"GDPR, CCPA",weekly,critical,0.7855044855469676,3086
location_tracker_07302,location_tracker,altitude,28.87,0.731,AES-256,256,730,4.64,9.1,high,"GDPR, CCPA",weekly,high,0.9678787553989332,1210
health_monitor_07303,health_monitor,blood_pressure,70.97,6.64,ECC-384,384,365,4.98,23.0,critical,"HIPAA, GDPR",rarely,critical,0.8682308437743036,906
location_tracker_07304,location_tracker,gps_coordinates,62.43,0.619,RSA-2048,2048,90,4.64,8.9,high,"GDPR, CCPA",monthly,critical,0.8061664117281724,3167
health_monitor_07305,health_monitor,spo2,49.36,3.308,RSA-3072,3072,365,0.14,19.8,critical,"HIPAA, GDPR",daily,critical,0.896530148159501,2217
health_monitor_07306,health_monitor,spo2,111.66,6.916,RSA-2048,2048,365,2.85,18.7,critical,"HIPAA, GDPR",monthly,critical,0.8220846708311121,1970
health_monitor_07307,health_monitor,temperature,60.4,2.512,ECC-384,384,1825,7.56,29.3,critical,"HIPAA, GDPR",rarely,critical,0.783171744401075,1511
location_tracker_07308,location_tracker,altitude,17.84,0.9,ECC-384,384,180,3.29,4.1,high,"GDPR, CCPA",rarely,high,0.9300320029669535,1599
industrial_monitor_07309,industrial_monitor,temperature,96.85,63.97,RSA-2048,2048,365,6.62,14.4,high,"ISO27001, NIST",hourly,critical,0.7323220596422716,3139
smart_home_sensor_07310,smart_home_sensor,door_status,20.06,0.969,ECC-256,256,30,0.83,2.4,low,GDPR,hourly,medium,0.8991722687491639,638
industrial_monitor_07311,industrial_monitor,flow_rate,232.44,16.295,ECC-256,256,1825,5.41,6.0,high,"ISO27001, NIST",daily,high,0.8576189436629764,99
environmental_sensor_07312,environmental_sensor,co2,41.2,0.091,RSA-2048,2048,1825,2.68,2.2,low,None,rarely,medium,0.8540698933786365,2777
health_monitor_07313,health_monitor,temperature,61.86,8.438,ECC-256,256,30,0.44,25.2,critical,"HIPAA, GDPR",monthly,critical,0.8027500007752889,1906
industrial_monitor_07314,industrial_monitor,pressure,255.03,96.971,ECC-256,256,1825,0.11,9.9,high,"ISO27001, NIST",weekly,critical,0.782505264389696,1430
industrial_monitor_07315,industrial_monitor,temperature,106.61,79.237,RSA-4096,4096,365,5.01,12.7,high,"ISO27001, NIST",daily,high,0.9070886172881678,1749
environmental_sensor_07316,environmental_sensor,particulate_matter,32.05,0.016,ECC-256,256,30,6.81,3.9,low,None,rarely,medium,0.9432596863391304,728
smart_home_sensor_07317,smart_home_sensor,door_status,22.91,0.682,ECC-384,384,365,1.32,3.2,low,GDPR,rarely,medium,0.8158738184837441,3029
environmental_sensor_07318,environmental_sensor,particulate_matter,24.77,0.054,RSA-3072,3072,90,7.82,5.3,low,None,hourly,low,0.7432623736677761,1145
health_monitor_07319,health_monitor,heart_rate,112.01,8.424,RSA-2048,2048,30,1.25,19.0,critical,"HIPAA, GDPR",monthly,critical,0.7064487872833479,855
location_tracker_07320,location_tracker,speed,53.8,0.614,AES-256,256,90,0.36,4.3,high,"GDPR, CCPA",hourly,medium,0.8739250255997071,2406
smart_home_sensor_07321,smart_home_sensor,motion,13.51,0.948,ECC-384,384,730,5.8,4.7,low,GDPR,rarely,medium,0.7750077876468398,242
health_monitor_07322,health_monitor,blood_pressure,99.85,2.289,ECC-256,256,730,0.92,28.8,critical,"HIPAA, GDPR",monthly,critical,0.8238683652600404,2439
smart_home_sensor_07323,smart_home_sensor,temperature,23.01,0.52,ECC-256,256,90,5.85,1.2,low,GDPR,monthly,medium,0.8671828166449759,340
health_monitor_07324,health_monitor,spo2,75.19,1.863,RSA-2048,2048,180,2.73,28.1,critical,"HIPAA, GDPR",hourly,critical,0.917072451646209,749
environmental_sensor_07325,environmental_sensor,noise,53.39,0.093,ECC-256,256,180,3.3,5.7,low,None,rarely,medium,0.8270627136018469,3469
smart_home_sensor_07326,smart_home_sensor,humidity,22.2,0.897,ECC-384,384,1825,5.63,2.8,low,GDPR,weekly,low,0.9107603557361343,880
smart_home_sensor_07327,smart_home_sensor,humidity,9.97,0.386,RSA-3072,3072,30,2.69,4.1,low,GDPR,monthly,medium,0.9740655310299652,2963
health_monitor_07328,health_monitor,heart_rate,55.26,4.801,RSA-2048,2048,90,4.39,22.8,critical,"HIPAA, GDPR",hourly,critical,0.7832043112717256,317
industrial_monitor_07329,industrial_monitor,temperature,194.19,93.552,ECC-256,256,90,2.84,5.3,high,"ISO27001, NIST",weekly,high,0.9090818824843114,1833
industrial_monitor_07330,industrial_monitor,flow_rate,123.01,21.597,ECC-256,256,30,3.37,12.8,high,"ISO27001, NIST",weekly,critical,0.7911937866987844,145
location_tracker_07331,location_tracker,gps_coordinates,51.06,0.302,RSA-2048,2048,365,2.93,6.4,high,"GDPR, CCPA",daily,high,0.7203912553605664,1479
smart_home_sensor_07332,smart_home_sensor,motion,16.24,0.521,RSA-3072,3072,365,3.73,3.0,low,GDPR,hourly,low,0.724825712610203,1758
environmental_sensor_07333,environmental_sensor,air_quality,55.98,0.082,ECC-256,256,90,1.49,6.5,low,None,monthly,medium,0.9107086947627968,716
health_monitor_07334,health_monitor,temperature,121.44,3.249,RSA-4096,4096,1825,3.92,28.9,critical,"HIPAA, GDPR",weekly,critical,0.7447863250597977,656
industrial_monitor_07335,industrial_monitor,pressure,100.32,34.228,RSA-2048,2048,30,3.77,8.4,high,"ISO27001, NIST",hourly,critical,0.9989581847135952,968
environmental_sensor_07336,environmental_sensor,particulate_matter,59.84,0.032,RSA-3072,3072,1825,0.95,6.3,low,None,monthly,medium,0.8630784926510409,2068
location_tracker_07337,location_tracker,speed,21.49,0.555,ECC-384,384,365,6.11,4.2,high,"GDPR, CCPA",weekly,medium,0.7937480099411178,2375
location_tracker_07338,location_tracker,speed,34.59,0.703,ECC-256,256,365,0.24,8.6,high,"GDPR, CCPA",weekly,critical,0.8815745181431875,2195
location_tracker_07339,location_tracker,speed,22.0,0.459,RSA-2048,2048,90,5.35,9.0,high,"GDPR, CCPA",hourly,critical,0.7270319992911417,2814
smart_home_sensor_07340,smart_home_sensor,temperature,29.22,0.385,RSA-4096,4096,730,7.28,2.7,low,GDPR,daily,low,0.7158462761570843,2763
health_monitor_07341,health_monitor,temperature,53.89,3.534,RSA-2048,2048,1825,6.38,12.5,critical,"HIPAA, GDPR",hourly,critical,0.8611250374108679,787
industrial_monitor_07342,industrial_monitor,vibration,209.82,47.755,RSA-2048,2048,180,2.13,14.2,high,"ISO27001, NIST",weekly,critical,0.7538002761922274,1834
environmental_sensor_07343,environmental_sensor,co2,47.91,0.083,RSA-4096,4096,30,7.29,6.0,low,None,daily,low,0.7217661677741668,3603
industrial_monitor_07344,industrial_monitor,vibration,81.38,69.746,RSA-3072,3072,365,1.22,11.9,high,"ISO27001, NIST",weekly,high,0.8883785404445519,1338
industrial_monitor_07345,industrial_monitor,temperature,116.13,82.842,ECC-256,256,730,1.44,12.6,high,"ISO27001, NIST",rarely,critical,0.8346795225570475,415
environmental_sensor_07346,environmental_sensor,air_quality,36.44,0.084,RSA-3072,3072,180,3.88,4.6,low,None,weekly,low,0.8491239528766836,1555
smart_home_sensor_07347,smart_home_sensor,door_status,21.36,0.855,ECC-256,256,365,1.62,2.7,low,GDPR,weekly,medium,0.9293014085869215,1692
smart_home_sensor_07348,smart_home_sensor,humidity,26.35,0.535,RSA-2048,2048,30,0.89,2.6,low,GDPR,weekly,medium,0.9064229282451786,2269
environmental_sensor_07349,environmental_sensor,co2,29.18,0.038,ECC-384,384,180,4.24,2.0,low,None,hourly,low,0.9416457439208923,837
smart_home_sensor_07350,smart_home_sensor,motion,25.22,0.863,RSA-4096,4096,730,4.29,1.5,low,GDPR,hourly,low,0.7265288330477813,2984
location_tracker_07351,location_tracker,speed,62.31,0.14,RSA-3072,3072,365,7.54,9.8,high,"GDPR, CCPA",weekly,critical,0.7246753086422313,2384
smart_home_sensor_07352,smart_home_sensor,humidity,28.84,0.484,RSA-2048,2048,90,4.78,1.3,low,GDPR,monthly,medium,0.8731312608289921,208
smart_home_sensor_07353,smart_home_sensor,humidity,30.27,0.691,ECC-256,256,180,7.68,2.0,low,GDPR,hourly,medium,0.9768690244837522,1561
industrial_monitor_07354,industrial_monitor,pressure,190.1,20.517,RSA-2048,2048,180,4.84,14.6,high,"ISO27001, NIST",monthly,critical,0.923851600380582,2280
industrial_monitor_07355,industrial_monitor,vibration,161.32,43.008,RSA-3072,3072,90,1.86,12.1,high,"ISO27001, NIST",daily,high,0.9104039609814251,1020
environmental_sensor_07356,environmental_sensor,noise,55.89,0.08,RSA-2048,2048,730,2.96,3.7,low,None,daily,medium,0.8062015910559099,1954
industrial_monitor_07357,industrial_monitor,flow_rate,66.83,41.987,ECC-384,384,1825,6.69,7.1,high,"ISO27001, NIST",hourly,high,0.8707421311258889,224
location_tracker_07358,location_tracker,speed,23.54,0.11,ECC-384,384,180,2.02,9.2,high,"GDPR, CCPA",monthly,high,0.9088461747989334,723
smart_home_sensor_07359,smart_home_sensor,motion,22.34,0.827,RSA-2048,2048,30,4.58,4.2,low,GDPR,weekly,medium,0.8516169611016368,111
industrial_monitor_07360,industrial_monitor,flow_rate,116.76,74.522,ECC-256,256,30,4.66,10.1,high,"ISO27001, NIST",hourly,critical,0.7691880155562953,3195
industrial_monitor_07361,industrial_monitor,vibration,154.63,74.713,ECC-384,384,90,6.45,5.3,high,"ISO27001, NIST",monthly,high,0.9036722787098168,2482
health_monitor_07362,health_monitor,heart_rate,58.69,5.034,RSA-3072,3072,730,2.74,26.4,critical,"HIPAA, GDPR",rarely,critical,0.8545682037011945,872
industrial_monitor_07363,industrial_monitor,pressure,251.31,80.425,RSA-3072,3072,365,2.03,12.0,high,"ISO27001, NIST",daily,high,0.7749841769650244,1002
smart_home_sensor_07364,smart_home_sensor,humidity,11.11,0.958,ECC-256,256,1825,4.77,3.1,low,GDPR,monthly,medium,0.858333161144058,1810
industrial_monitor_07365,industrial_monitor,pressure,212.48,26.223,ECC-256,256,1825,0.52,5.3,high,"ISO27001, NIST",daily,high,0.8028619580740183,1130
smart_home_sensor_07366,smart_home_sensor,humidity,16.95,0.532,ECC-384,384,1825,8.0,3.1,low,GDPR,monthly,medium,0.7200213542076288,2649
health_monitor_07367,health_monitor,heart_rate,115.41,1.103,ECC-384,384,30,6.51,25.6,critical,"HIPAA, GDPR",daily,critical,0.8417026554428075,2656
health_monitor_07368,health_monitor,spo2,113.77,8.369,RSA-4096,4096,1825,4.23,23.2,critical,"HIPAA, GDPR",weekly,critical,0.9906450629596038,3245
environmental_sensor_07369,environmental_sensor,co2,39.11,0.033,AES-256,256,30,3.38,5.1,low,None,rarely,low,0.7747488515849931,567
smart_home_sensor_07370,smart_home_sensor,motion,26.04,0.2,RSA-2048,2048,90,2.38,3.9,low,GDPR,weekly,high,0.8323027290962378,3617
location_tracker_07371,location_tracker,gps_coordinates,24.63,0.45,ECC-384,384,365,3.2,6.6,high,"GDPR, CCPA",hourly,high,0.9464353761296348,2946
smart_home_sensor_07372,smart_home_sensor,humidity,17.29,0.186,RSA-2048,2048,730,6.31,1.5,low,GDPR,daily,medium,0.9849473695505481,2167
location_tracker_07373,location_tracker,speed,25.33,0.731,AES-256,256,365,6.1,3.4,high,"GDPR, CCPA",rarely,medium,0.7167656322578003,2435
location_tracker_07374,location_tracker,gps_coordinates,43.7,0.601,RSA-2048,2048,30,7.86,8.4,high,"GDPR, CCPA",daily,critical,0.9249046529980867,1452
health_monitor_07375,health_monitor,heart_rate,85.43,3.804,RSA-2048,2048,180,4.04,15.9,critical,"HIPAA, GDPR",daily,critical,0.796567183125447,434
health_monitor_07376,health_monitor,heart_rate,75.35,7.49,ECC-384,384,30,7.09,20.0,critical,"HIPAA, GDPR",daily,critical,0.7322039725479009,2265
health_monitor_07377,health_monitor,spo2,125.16,1.166,RSA-3072,3072,730,0.21,12.6,critical,"HIPAA, GDPR",monthly,critical,0.926719761830574,1002
smart_home_sensor_07378,smart_home_sensor,temperature,30.72,0.426,ECC-256,256,30,2.38,3.8,low,GDPR,hourly,high,0.8412921175548387,3434
health_monitor_07379,health_monitor,blood_pressure,92.45,2.074,RSA-3072,3072,365,2.72,22.0,critical,"HIPAA, GDPR",weekly,critical,0.7621258522811516,3523
smart_home_sensor_07380,smart_home_sensor,door_status,29.42,0.705,RSA-3072,3072,730,2.04,1.9,low,GDPR,hourly,low,0.9152300927966737,1111
health_monitor_07381,health_monitor,heart_rate,114.47,3.918,RSA-2048,2048,90,2.68,12.7,critical,"HIPAA, GDPR",daily,critical,0.7663286261058913,2095
location_tracker_07382,location_tracker,speed,60.58,0.868,ECC-256,256,30,5.97,5.5,high,"GDPR, CCPA",hourly,critical,0.8887715336332579,3405
location_tracker_07383,location_tracker,gps_coordinates,36.31,0.963,RSA-2048,2048,180,3.25,3.1,high,"GDPR, CCPA",hourly,high,0.8002788293774596,3421
smart_home_sensor_07384,smart_home_sensor,motion,24.26,0.759,RSA-3072,3072,730,4.18,4.9,low,GDPR,rarely,medium,0.768078860815831,1261
environmental_sensor_07385,environmental_sensor,air_quality,56.65,0.075,ECC-256,256,90,4.24,2.8,low,None,weekly,medium,0.7119090983296245,1810
health_monitor_07386,health_monitor,blood_pressure,95.88,7.456,RSA-2048,2048,30,6.82,11.0,critical,"HIPAA, GDPR",hourly,critical,0.74692830619656,2920
smart_home_sensor_07387,smart_home_sensor,motion,18.27,0.453,ECC-256,256,365,1.57,1.1,low,GDPR,monthly,medium,0.9803836200124798,887
industrial_monitor_07388,industrial_monitor,flow_rate,82.43,61.698,RSA-3072,3072,90,2.11,10.1,high,"ISO27001, NIST",monthly,high,0.8351875816360308,2950
smart_home_sensor_07389,smart_home_sensor,humidity,22.38,0.987,RSA-2048,2048,90,2.28,4.2,low,GDPR,daily,high,0.9535013644819248,1630
location_tracker_07390,location_tracker,gps_coordinates,41.88,0.645,ECC-256,256,180,1.41,9.0,high,"GDPR, CCPA",hourly,critical,0.9281617784013538,2301
health_monitor_07391,health_monitor,spo2,86.27,3.626,RSA-2048,2048,90,7.63,19.8,critical,"HIPAA, GDPR",hourly,critical,0.9076371527697791,778
health_monitor_07392,health_monitor,spo2,45.09,6.327,ECC-256,256,365,3.01,13.6,critical,"HIPAA, GDPR",daily,critical,0.9210650976958359,2839
industrial_monitor_07393,industrial_monitor,vibration,69.67,31.335,RSA-4096,4096,730,2.7,11.4,high,"ISO27001, NIST",monthly,high,0.7502971190309687,990
smart_home_sensor_07394,smart_home_sensor,temperature,17.18,0.307,RSA-3072,3072,90,5.88,2.6,low,GDPR,rarely,medium,0.7739865572141711,1485
health_monitor_07395,health_monitor,blood_pressure,54.55,2.589,ECC-256,256,180,4.12,17.2,critical,"HIPAA, GDPR",rarely,critical,0.933546136181558,676
industrial_monitor_07396,industrial_monitor,pressure,89.5,25.563,ECC-384,384,1825,2.72,13.8,high,"ISO27001, NIST",rarely,high,0.9003745367215651,3291
smart_home_sensor_07397,smart_home_sensor,temperature,20.02,0.821,RSA-3072,3072,30,6.55,2.5,low,GDPR,rarely,low,0.9434909983824997,1451
smart_home_sensor_07398,smart_home_sensor,motion,14.42,0.747,RSA-2048,2048,180,3.21,2.6,low,GDPR,weekly,medium,0.9057327745130973,1158
smart_home_sensor_07399,smart_home_sensor,door_status,21.98,0.731,ECC-256,256,90,3.11,4.4,low,GDPR,weekly,high,0.9356600644391591,682
location_tracker_07400,location_tracker,gps_coordinates,20.01,0.887,RSA-3072,3072,30,4.07,3.9,high,"GDPR, CCPA",monthly,high,0.8748236506976298,1526
health_monitor_07401,health_monitor,blood_pressure,86.97,9.491,RSA-2048,2048,180,5.66,20.0,critical,"HIPAA, GDPR",rarely,critical,0.9450785367326893,3050
location_tracker_07402,location_tracker,speed,24.04,0.845,ECC-384,384,180,0.32,5.0,high,"GDPR, CCPA",daily,medium,0.7970770317549538,1409
location_tracker_07403,location_tracker,gps_coordinates,45.53,0.914,AES-256,256,365,7.92,8.8,high,"GDPR, CCPA",hourly,medium,0.7203832652053546,3611
industrial_monitor_07404,industrial_monitor,flow_rate,213.4,56.358,RSA-2048,2048,180,5.79,10.7,high,"ISO27001, NIST",hourly,critical,0.7603906245470987,686
location_tracker_07405,location_tracker,gps_coordinates,48.31,0.678,ECC-256,256,90,6.76,5.7,high,"GDPR, CCPA",daily,high,0.7455214451601363,660
environmental_sensor_07406,environmental_sensor,air_quality,38.64,0.066,ECC-384,384,180,6.44,4.9,low,None,daily,low,0.8417063912794476,1986
environmental_sensor_07407,environmental_sensor,air_quality,52.22,0.092,RSA-3072,3072,180,3.9,3.1,low,None,weekly,low,0.9713436087247896,2043
environmental_sensor_07408,environmental_sensor,co2,40.39,0.017,ECC-256,256,365,7.79,3.2,low,None,hourly,medium,0.793278323579262,1006
health_monitor_07409,health_monitor,temperature,73.6,6.71,RSA-2048,2048,730,6.27,18.3,critical,"HIPAA, GDPR",daily,critical,0.8551140337547383,1703
smart_home_sensor_07410,smart_home_sensor,humidity,27.87,0.635,ECC-256,256,30,4.21,1.3,low,GDPR,weekly,medium,0.944521792802815,3181
health_monitor_07411,health_monitor,spo2,89.32,9.293,ECC-384,384,1825,6.66,14.1,critical,"HIPAA, GDPR",rarely,high,0.9613290596273194,267
environmental_sensor_07412,environmental_sensor,co2,32.72,0.054,RSA-2048,2048,730,7.35,6.4,low,None,weekly,medium,0.7834635636026193,767
location_tracker_07413,location_tracker,speed,61.23,0.648,AES-256,256,365,5.85,9.2,high,"GDPR, CCPA",monthly,high,0.8569912707279506,1844
health_monitor_07414,health_monitor,spo2,52.38,9.541,RSA-2048,2048,365,4.49,25.0,critical,"HIPAA, GDPR",weekly,critical,0.7769057323430699,2732
health_monitor_07415,health_monitor,blood_pressure,68.62,3.403,RSA-2048,2048,90,3.82,24.7,critical,"HIPAA, GDPR",weekly,critical,0.8258402533988742,1124
location_tracker_07416,location_tracker,gps_coordinates,19.11,0.997,RSA-2048,2048,30,7.18,7.7,high,"GDPR, CCPA",hourly,high,0.8176945037947331,2752
environmental_sensor_07417,environmental_sensor,noise,38.49,0.072,RSA-4096,4096,1825,1.02,5.6,low,None,weekly,low,0.7192196461181639,3055
location_tracker_07418,location_tracker,altitude,58.72,0.922,ECC-256,256,1825,1.42,8.1,high,"GDPR, CCPA",weekly,critical,0.7082024096220081,2924
industrial_monitor_07419,industrial_monitor,pressure,112.55,27.129,RSA-2048,2048,730,7.97,10.4,high,"ISO27001, NIST",hourly,critical,0.8853743237235077,2775
health_monitor_07420,health_monitor,blood_pressure,101.33,7.917,RSA-2048,2048,30,0.19,25.8,critical,"HIPAA, GDPR",weekly,critical,0.7515399884065912,3016
industrial_monitor_07421,industrial_monitor,flow_rate,226.61,96.023,RSA-2048,2048,1825,3.62,14.9,high,"ISO27001, NIST",weekly,critical,0.7445057273575169,3509
location_tracker_07422,location_tracker,gps_coordinates,62.42,0.679,ECC-384,384,365,4.88,3.3,high,"GDPR, CCPA",monthly,medium,0.8074501296408432,1092
health_monitor_07423,health_monitor,temperature,103.98,8.383,ECC-256,256,90,2.77,21.6,critical,"HIPAA, GDPR",rarely,critical,0.7694311339037136,88
smart_home_sensor_07424,smart_home_sensor,door_status,31.76,0.477,RSA-2048,2048,180,7.7,3.0,low,GDPR,monthly,medium,0.9236428189715871,3046
